,degree,eigenvector,closeness,pagerank,betweenness,hubscore,authorities,radiality,clusterrank,dmnc,lobby,leverage,subgraph,topologicalcoeff,eccentricity,geodkpath,stress,informationcent,localbridge,,,,,,
8749,0.107843137,0.031794618,0.600519434,0.025127004,0.136062798,0.032294768,0.000143622,0.781610546,0,0.087301587,0.526315789,0.512433744,2.12E-05,0.074961103,0.25,0.253928738,0,0.578604842,0.000844783,,,,,,
8751,0.117647059,0.041630622,0.656658766,0.02074317,0.049768406,0.019772339,0.001233747,0.81977113,0.305343511,0.095238095,0.631578947,0.419319397,1.92E-05,0.081867654,0.25,0.350863544,0,0.860829921,0.001111285,,,,,,
8752,0.049019608,0.003874965,0.443600365,0.008592239,0.014301076,0.0004489,7.79E-05,0.651361703,0,0.03968254,0.210526316,0.473113322,3.09E-06,0.160381727,0.25,0.088532752,0.052329332,0.766776341,0.001518552,,,,,,
8754,0.009803922,0.002124389,0.332992521,0.010729402,0.009669548,3.10E-16,1.98E-05,0.54122706,0,0.007936508,0.052631579,0.148754448,2.10E-06,0.494283975,0.5,0.026139723,0,0.493909423,0.028917566,,,,,,
8755,0.009803922,0.003075934,0.361539997,0.010729402,0.001789605,4.65E-05,1.98E-05,0.571891816,0,0.007936508,0.052631579,0.132740214,5.61E-09,0.494283975,0.5,0.038431617,0.088216941,0.847893507,0.032715685,,,,,,
8756,0.107843137,0.031639154,0.591865564,0.019975123,0.022041148,0.03731574,0.000201796,0.776182532,0,0.087301587,0.368421053,0.599299874,2.14E-05,0.074111953,0.25,0.243970748,0.134787242,0.92069255,0.000456106,,,,,,
8762,0.088235294,0.033947483,0.574624439,0.01627257,0.02150488,0.061756817,0.000642957,0.762389266,0,0.071428571,0.368421053,0.553776161,2.30E-05,0.094343667,0.25,0.217208651,0,0.498091941,0.000448874,,,,,,
8764,0.117647059,0.016852532,0.559512565,0.035641579,0.026409668,0.011071094,0.000492946,0.75049933,0,0.095238095,0.421052632,0.657899492,7.30E-06,0.068942397,0.25,0.190757741,0,0.714453541,0.000230626,,,,,,
8765,0.019607843,0.000948042,0.305203848,0.029242428,0.00618413,6.17E-16,0.00022263,0.509692882,0,0.015873016,0.105263158,0.485002542,0,0.325711966,0.5,0.02038276,0,0.493136629,0.002500395,,,,,,
8766,0.12745098,0.015392363,0.580618561,0.141934383,0.107047078,0.005914749,0.000327917,0.766078436,0,0.103174603,0.421052632,0.63245051,9.30E-06,0.063321608,0.25,0.224365956,0,0.192188267,0.000408598,,,,,,
8769,0.019607843,0.002208997,0.348241863,0.008773923,0.000571891,0.00061674,6.32E-05,0.557722584,0,0.015873016,0.105263158,0.346212506,0,0.325711966,0.5,0.032985841,0.025340366,0.842926662,0.006038531,,,,,,
8771,0.009803922,0.002208322,0.365025163,0.008773923,0.001515422,0.000145057,6.32E-05,0.575933454,0,0.007936508,0.052631579,0.133171006,1.42E-06,0.494283975,0.25,0.039987553,0,0.193038928,0.03241389,,,,,,
8773,0.166666667,0.035874102,0.621518846,0.124876113,0.194252323,0.001221703,0.005906909,0.795027845,0.093129771,0.134920635,0.526315789,0.731661652,1.31E-05,0.045786497,0.25,0.299050879,0.337081157,0.88768616,0.000136799,,,,,,
8774,0.098039216,0.015657664,0.54433771,0.009340758,0.013190896,0.008357536,4.46E-05,0.738421411,0,0.079365079,0.315789474,0.623402505,3.95E-06,0.080516317,0.5,0.183600436,0.074514802,0.816950437,0.000494386,,,,,,
8777,0.019607843,0.003776097,0.419426455,0.025674974,0.00518672,0.000384663,0.000266944,0.629649646,0,0.015873016,0.105263158,0.182469729,1.01E-06,0.325711966,0.5,0.068149992,0,0.193038928,0.015341979,,,,,,
8778,0.107843137,0.02487658,0.557393003,0.11558912,0.167812406,0.004610139,0.000117282,0.74927744,0,0.087301587,0.368421053,0.656551964,4.17E-05,0.072853953,0.25,0.198070639,0.13278236,0.798589319,0.000352394,,,,,,
8782,0.107843137,0.015344403,0.55425484,0.01745082,0.01277914,0.001980998,0.000201067,0.747256621,0,0.087301587,0.315789474,0.648131391,4.22E-06,0.076294198,0.25,0.191224522,0,0.618906126,0.000330808,,,,,,
8784,0.098039216,0.011877093,0.564700043,0.041285741,0.042818062,0.006763705,0.000145685,0.75463496,0,0.079365079,0.368421053,0.582171109,9.76E-08,0.082023668,0.25,0.206005913,0,0.632071411,0.000518198,,,,,,
8786,0.058823529,0.001677563,0.362201906,0.036172187,0.024504444,0.000346257,0.000106829,0.571703833,0,0.047619048,0.157894737,0.750285776,1.25E-06,0.133058242,0.5,0.036720087,0,0.637336668,0.000393603,,,,,,
8787,0.068627451,0.008438723,0.494081072,0.030216854,0.023635868,0.001929337,0.001831088,0.697300092,0,0.055555556,0.315789474,0.535882103,4.61E-07,0.114996955,0.25,0.12571962,0,0.491271377,0.000683498,,,,,,
8790,0.107843137,0.010384372,0.557630394,0.030973377,0.049951226,0.004323645,0.000361927,0.749089456,0.089694656,0.087301587,0.421052632,0.597913126,3.04E-06,0.076999167,0.25,0.192624864,0.103146042,0.837802633,0.000479456,,,,,,
8791,0.117647059,0.018487541,0.587905011,0.039389754,0.022537573,0.005811664,0.000487979,0.772187889,0,0.095238095,0.421052632,0.596079269,3.13E-06,0.069109938,0.25,0.236813443,0,0.577266732,0.000511314,,,,,,
8793,0.029411765,0.007460027,0.452104049,0.029011117,0.002105,0.001144216,0.000307845,0.661747774,0,0.023809524,0.157894737,0.251923403,1.94E-06,0.241425962,0.25,0.085265287,0,0.370473359,0.007771164,,,,,,
8802,0.098039216,0.032090425,0.584754735,0.008359907,0.007243075,0.00307634,0.002784693,0.770214066,0,0.079365079,0.421052632,0.556804579,3.77E-06,0.080516317,0.25,0.245371091,0,0.641509806,0.000718446,,,,,,
8806,0.019607843,0.002210444,0.364559465,0.047376062,0.016145944,3.45E-05,0.000109733,0.574758559,0,0.015873016,0.105263158,0.221962379,5.42E-07,0.325711966,0.5,0.038276023,0,0.49395244,0.012198778,,,,,,
8813,0.088235294,0.01376995,0.551543011,0.170530529,0.043913549,0.002618853,0.001304909,0.744413375,0,0.071428571,0.421052632,0.534310752,6.06E-07,0.093457199,0.25,0.191380115,0.263339531,0.948296432,0.00073527,,,,,,
8815,0.098039216,0.010125844,0.51983557,0.017817327,0.062145284,0.001064129,0.00029081,0.718495195,0,0.079365079,0.368421053,0.659601307,6.52E-06,0.082559614,0.25,0.14952544,0,0.190235793,0.000255001,,,,,,
8821,0.088235294,0.017074825,0.563847373,0.016853446,0.066707721,0.001835258,6.14E-05,0.754399981,0,0.071428571,0.421052632,0.506608033,1.23E-05,0.092239734,0.25,0.202894041,0.086795498,0.879266749,0.000573852,,,,,,
8823,0.098039216,0.020546582,0.544751933,0.104540588,0.109571883,0.00113176,1.35E-15,0.738820876,0,0.079365079,0.368421053,0.655697266,5.34E-06,0.081585484,0.25,0.188735024,0.049387362,0.763309233,0.000323706,,,,,,
8826,0.107843137,0.036633892,0.590942646,0.016723017,0.03656878,0.03801057,0.000230774,0.774772658,0,0.087301587,0.368421053,0.647731402,3.62E-05,0.074170922,0.25,0.247393807,0.103439607,0.846912016,0.000274168,,,,,,
8828,0.12745098,0.013610905,0.543889574,0.118412841,0.03456423,0.002535002,0.000558707,0.737011537,0,0.103174603,0.368421053,0.710206049,5.41E-06,0.06367429,0.5,0.179710596,0,0.183762407,0.000267573,,,,,,
8829,0.098039216,0.018477244,0.571350623,0.00840474,0.027274606,0.001920309,0.000125025,0.760086472,0,0.079365079,0.421052632,0.539462113,1.17E-05,0.080516317,0.25,0.217519838,0.178279069,0.883000534,0.000841702,,,,,,
8832,0.107843137,0.018546249,0.57801695,0.029064939,0.025182542,0.004271112,0.000438938,0.764762554,0,0.087301587,0.473684211,0.588537182,4.97E-06,0.072853953,0.25,0.231990042,0,0.183762407,0.000541136,,,,,,
8833,0.107843137,0.017188335,0.574172669,0.018577259,0.035923485,0.004271978,0.000346461,0.761284865,0,0.087301587,0.421052632,0.630659183,5.76E-06,0.074191826,0.25,0.224365956,0.080448811,0.83195248,0.000297957,,,,,,
8834,0.117647059,0.036814278,0.607321412,0.029924065,0.057774232,0.003248944,0.004980551,0.786075146,0,0.095238095,0.473684211,0.607005484,1.14E-05,0.066892579,0.5,0.275867434,0,0.376500289,0.000407867,,,,,,
8835,0.107843137,0.022368008,0.568929478,0.017671675,0.053729622,0.004698469,0.0018396,0.757196231,0.360305344,0.087301587,0.421052632,0.57591898,0.000123424,0.08058017,0.25,0.220009336,0,0.368550191,0.000635144,,,,,,
8837,0.088235294,0.005829676,0.464881982,0.008480165,0.047596312,0.001301714,0.0003377,0.670935451,0,0.071428571,0.210526316,0.730013381,8.35E-06,0.091550122,0.25,0.099735491,0.000880694,0.348168653,0.000247747,,,,,,
8839,0.107843137,0.056079187,0.64292158,0.04709348,0.041200645,0.092769656,0.002492899,0.810324976,0,0.087301587,0.526315789,0.456453664,1.28E-06,0.075610972,0.25,0.335304185,0.016720531,0.913915547,0.001015706,,,,,,
8843,0.12745098,0.034352742,0.633392028,0.041492988,0.107265968,0.006541488,0.001020366,0.80402754,0,0.103174603,0.526315789,0.588373711,1.52E-05,0.0626283,0.25,0.312120741,0.043569829,0.766350285,0.000396363,,,,,,
8849,0.039215686,0.003708973,0.43597963,0.009616747,0.002186403,0.000596988,8.49E-05,0.64569871,0,0.031746032,0.210526316,0.343604773,7.47E-06,0.198945816,0.25,0.077641201,0,0.634741233,0.004081344,,,,,,
8850,0.098039216,0.00911151,0.539450605,0.009616747,0.040980744,0.003597876,8.49E-05,0.735155204,0,0.079365079,0.368421053,0.62115867,7.20E-06,0.082452072,0.25,0.1699082,0.010437617,0.795608393,0.000363679,,,,,,
8854,0.12745098,0.020309195,0.569841495,0.047702697,0.050064415,0.003618123,0.003382071,0.758089151,0,0.103174603,0.421052632,0.674855611,7.27E-06,0.062589616,0.25,0.216119496,0,0.637511835,0.000298413,,,,,,
8856,0.088235294,0.01045269,0.53671092,0.01532774,0.134101873,0.006720346,3.21E-05,0.733040393,0,0.071428571,0.263157895,0.59519573,1.84E-05,0.090810537,0.25,0.173642446,0,0.184651095,0.000574221,,,,,,
8859,0.107843137,0.018426066,0.538187346,0.021174886,0.087756574,0.002567545,0.000145684,0.734238786,0,0.087301587,0.368421053,0.714017426,3.02E-05,0.072853953,0.25,0.175509569,0,0.184651095,0.000192374,,,,,,
8860,0.098039216,0.119382038,0.65216045,0.029584059,0.045613661,0.280975173,0.000218345,0.817303851,0.150763359,0.079365079,0.526315789,0.355511973,1.42E-05,0.100826198,0.25,0.336860121,0,0.371949343,0.001501556,,,,,,
8861,0.107843137,0.022537256,0.58373129,0.027499771,0.04163105,0.003193596,0.002303973,0.769556125,0.103816794,0.087301587,0.473684211,0.555119205,6.60E-06,0.074755141,0.25,0.233390384,0,0.838557738,0.000707599,,,,,,
8862,0.107843137,0.027509949,0.583726445,0.038101458,0.041925265,0.007280619,0.005657818,0.768780694,0,0.087301587,0.421052632,0.583047258,1.48E-06,0.07739243,0.5,0.239147347,0.098150174,0.887710204,0.000558709,,,,,,
8863,0.098039216,0.021202166,0.580544679,0.009029202,0.004435972,0.020819236,9.13E-05,0.767206335,0,0.079365079,0.368421053,0.570977796,1.65E-05,0.081263865,0.25,0.229656138,0.01756275,0.758047283,0.000604159,,,,,,
8864,0.098039216,0.205085856,0.698425044,0.009029202,0.007668436,0.514518118,9.13E-05,0.84637075,0,0.079365079,0.526315789,0.248120386,1.20E-05,0.098444969,0.25,0.415434884,0.177126419,0.877941136,0.002682463,,,,,,
8865,0.098039216,0.01237727,0.562823927,0.009029202,0.010978717,0.004945638,9.13E-05,0.753883027,0,0.079365079,0.368421053,0.595386758,2.00E-05,0.082203443,0.25,0.201026918,0,0.494777734,0.000532048,,,,,,
8866,0.098039216,0.159217064,0.652904113,0.009184854,0.005620463,0.37315685,4.65E-05,0.816457927,0.12519084,0.079365079,0.526315789,0.304154773,3.08E-06,0.096761612,0.25,0.333903843,0,0.189510402,0.002092134,,,,,,
8868,0.137254902,0.014189568,0.592943513,0.06653976,0.06106481,0.004568486,0.000713195,0.776041544,0,0.111111111,0.473684211,0.670229811,9.61E-06,0.057382276,0.25,0.238213786,0,0.49425387,0.000272233,,,,,,
8869,0.117647059,0.031624418,0.601404806,0.024195286,0.050301149,0.015508504,0.006382888,0.782268487,0,0.095238095,0.368421053,0.622893619,5.52E-06,0.068074118,0.25,0.264975883,0,0.488679057,0.000321452,,,,,,
8873,0.029411765,0.001762012,0.374809668,0.027385062,0.010099668,4.36E-05,0.000202725,0.585309115,0,0.023809524,0.157894737,0.299288256,1.30E-05,0.241425962,0.5,0.045744515,0,0.718586109,0.006214602,,,,,,
8874,0.098039216,0.021448746,0.55942536,0.009222287,0.012194529,0.004014579,9.72E-05,0.750522828,0,0.079365079,0.421052632,0.613672586,6.41E-06,0.081454566,0.25,0.210518127,0.000478558,0.347806388,0.00037197,,,,,,
8875,0.12745098,0.014882435,0.572054318,0.039810024,0.126185847,0.004227067,0.000349989,0.759898489,0.06870229,0.103174603,0.421052632,0.673346994,1.19E-05,0.062467565,0.25,0.212229656,0,0.496146915,0.000239656,,,,,,
8877,0.019607843,0.001298508,0.333185704,0.020746623,0.006182709,6.17E-16,0.000120323,0.540945085,0,0.015873016,0.105263158,0.421708185,0,0.342569167,0.5,0.028940408,0,0.791467093,0.002743197,,,,,,
8879,0.088235294,0.039576134,0.627370049,0.009201122,0.003923918,0.007398976,7.81E-05,0.801419273,0,0.071428571,0.473684211,0.419254412,1.76E-07,0.093038233,0.25,0.317566516,0,0.6363971,0.00147764,,,,,,
8880,0.088235294,0.009813301,0.543911376,0.009201122,0.005409555,0.003906392,7.81E-05,0.739173344,0,0.071428571,0.315789474,0.562928593,3.41E-06,0.091734018,0.25,0.173953633,0,0.629319401,0.00065451,,,,,,
8885,0.098039216,0.048093451,0.61455457,0.009313646,0.049460914,0.076375677,4.75E-05,0.791597152,0,0.079365079,0.473684211,0.500398472,2.69E-05,0.080516317,0.25,0.284736269,0,0.374655489,0.000874258,,,,,,
8888,0.107843137,0.016680199,0.560023683,0.02612885,0.065032339,0.001967607,0.000841691,0.750992786,0,0.087301587,0.421052632,0.599367192,3.02E-05,0.074319797,0.25,0.199470982,0,0.830772326,0.000543149,,,,,,
8892,0.117647059,0.019895639,0.599971981,0.019728918,0.040338161,0.00494197,0.003881084,0.780294664,0,0.095238095,0.368421053,0.680623472,4.39E-06,0.06685668,0.25,0.259374514,0,0.720464769,0.000175671,,,,,,
8896,0.098039216,0.015775878,0.54770842,0.008507109,0.03026422,0.008545534,4.33E-05,0.742369058,0,0.079365079,0.368421053,0.654040623,1.20E-05,0.082582573,0.25,0.185623152,0.032194071,0.823043136,0.000266543,,,,,,
8897,0.137254902,0.038040597,0.615634941,0.0765067,0.078445702,0.007688023,0.002639711,0.791197688,0,0.111111111,0.473684211,0.643276693,3.04E-06,0.05729346,0.25,0.294538665,0.005281,0.382010448,0.000363716,,,,,,
8898,0.098039216,0.21327594,0.678082091,0.08329975,0.029568046,0.582881557,1.35E-15,0.833117936,0,0.079365079,0.473684211,0.340146761,1.12E-05,0.10511397,0.25,0.383227011,0,0.626763419,0.000992013,,,,,,
8900,0.098039216,0.018349739,0.565991159,0.009947254,0.022379892,0.003041193,6.34E-05,0.755739361,0,0.079365079,0.421052632,0.576665008,2.55E-05,0.082115419,0.25,0.211918469,0.088854666,0.896104409,0.000437127,,,,,,
8901,0.107843137,0.01901154,0.580003282,0.018551719,0.036929085,0.004903151,0.000292915,0.766571892,0,0.087301587,0.473684211,0.607858575,9.83E-06,0.073533679,0.25,0.227166641,0,0.367488771,0.00027759,,,,,,
8903,0,0.001405441,0.343522507,0,0,0.000655133,0,0.552529549,0,0,0,0.035587189,0.000151905,1,0.5,0.037031274,0.126496283,0.849196054,0.223295866,,,,,,
8905,0.098039216,0.027102204,0.59219016,0.009405926,0.015163333,0.00600577,5.63E-05,0.77564208,0.120610687,0.079365079,0.421052632,0.550579744,1.20E-05,0.081964323,0.25,0.255951455,0,0.494886561,0.000609543,,,,,,
8906,0.098039216,0.015287319,0.567201126,0.009405926,0.009165016,0.004808626,5.63E-05,0.757243227,0,0.079365079,0.421052632,0.556785691,2.55E-06,0.082101634,0.25,0.206783881,0,0.368192944,0.000719136,,,,,,
8907,0.107843137,0.038432119,0.598628785,0.035530391,0.02075769,0.040454926,0.000144596,0.780036187,0,0.087301587,0.368421053,0.550541533,1.11E-05,0.075116665,0.25,0.256885016,0,0.184769843,0.000693792,,,,,,
8908,0.088235294,0.012000323,0.537870018,0.055740043,0.008069254,0.00342837,0.000560363,0.732993397,0,0.071428571,0.421052632,0.539108851,9.16E-07,0.091601681,0.5,0.168974638,0.325595773,0.961862985,0.000741831,,,,,,
8909,0.019607843,0.005707341,0.416310092,0.018687251,2.73E-05,0.000507319,0.000156094,0.627511338,0,0.015873016,0.105263158,0.217336045,0,0.325711966,0.5,0.069239147,0,0.577202819,0.012501163,,,,,,
8911,0.058823529,0.00832813,0.476665537,0.019051083,0.046841096,0.001114516,0.000409459,0.682167446,0,0.047619048,0.315789474,0.482196595,1.07E-05,0.135214814,0.5,0.106114828,0,0.496225437,0.00090335,,,,,,
8916,0.088235294,0.022318431,0.576223194,0.010325717,0.058014373,0.003665615,4.28E-05,0.763940127,0.110687023,0.071428571,0.421052632,0.494247869,1.75E-05,0.095034481,0.25,0.231212074,0.033227081,0.718924228,0.001068981,,,,,,
8918,0.009803922,0.002172221,0.36385577,0.009138629,0.001873208,0.000313462,8.54E-05,0.575181521,0,0.007936508,0.052631579,0.138027453,3.12E-06,0.494283975,0.5,0.037653649,0.022512238,0.764679703,0.031360325,,,,,,
8919,0.009803922,0.001171169,0.327762653,0.009138629,3.65E-05,0.000146812,8.54E-05,0.535564067,0,0.007936508,0.052631579,0.192001356,0,0.494283975,0.5,0.026606504,0.050339734,0.833056426,0.021454989,,,,,,
8920,0.107843137,0.012434298,0.564691564,0.035730331,0.174285188,0.005610687,0.00014038,0.754705454,0,0.087301587,0.315789474,0.657341111,1.48E-07,0.074319797,0.5,0.203516415,0,0.633405014,0.000312522,,,,,,
8925,0.098039216,0.014741456,0.581763125,0.013924502,0.070904039,0.004569168,5.99E-05,0.768287238,0,0.079365079,0.421052632,0.544394664,7.92E-06,0.082638203,0.25,0.229189357,0,0.716295089,0.000720101,,,,,,
8927,0.098039216,0.091577705,0.630652343,0.009963481,0.007080041,0.211566159,0.00010325,0.802829147,0,0.079365079,0.368421053,0.500282124,1.18E-05,0.095625204,0.25,0.302162751,0.113503548,0.899237304,0.000524323,,,,,,
8928,0.098039216,0.009917047,0.500960565,0.009963481,0.018165603,0.004607743,0.00010325,0.702939587,0,0.079365079,0.210526316,0.725035796,1.82E-05,0.081829865,0.25,0.13132099,0.069256465,0.832271989,0.00028777,,,,,,
8929,0.098039216,0.027472502,0.573187981,0.009167126,0.013262527,0.050119884,0.000274149,0.762154287,0,0.079365079,0.315789474,0.623213629,9.65E-06,0.081282554,0.25,0.213941186,0,0.791940233,0.000378959,,,,,,
8932,0.009803922,0.002643354,0.393463633,0.011599597,0.002430927,8.27E-05,0.000150384,0.605258829,0,0.007936508,0.052631579,0.117156771,3.47E-06,0.494283975,0.5,0.051034697,0,0.683000101,0.037262699,,,,,,
8938,0.107843137,0.052426269,0.624953748,0.033770168,0.185667199,0.061962392,0.000710126,0.798693517,0.283969466,0.087301587,0.578947368,0.418469007,2.95E-06,0.091066507,0.25,0.292671542,0.009410931,0.573820528,0.001216112,,,,,,
8940,0.009803922,0.001990702,0.373263599,0.083308274,0.015996056,0.000170056,1.36E-16,0.585520596,0,0.007936508,0.052631579,0.31517871,1.35E-06,0.494283975,0.5,0.043255018,0,0.377513535,0.008857986,,,,,,
8943,0.019607843,0.00148146,0.338440402,0.01681731,0.006182709,6.17E-16,0.000131253,0.547054539,0,0.015873016,0.105263158,0.425521098,0,0.325711966,0.5,0.030496344,0.087342571,0.865557789,0.002731808,,,,,,
8944,0.098039216,0.021301074,0.589469853,0.008304529,0.016665736,0.00389667,8.39E-05,0.772728341,0,0.079365079,0.421052632,0.534417523,2.92E-05,0.081177816,0.5,0.248949743,0,0.194601552,0.000475844,,,,,,
8945,0.009803922,0.002818473,0.359675388,0.01192438,0.002203222,7.58E-05,7.51E-05,0.570740419,0,0.007936508,0.052631579,0.16566883,3.44E-06,0.494283975,0.25,0.033919403,0,0.185554722,0.025320736,,,,,,
8947,0.029411765,0.007463852,0.398038254,0.017717976,8.27E-05,0.002774478,0.005690327,0.608525037,0,0.023809524,0.157894737,0.329181495,0,0.272075418,0.25,0.060992687,0,0.185554722,0.0053631,,,,,,
8948,0.088235294,0.012442787,0.528183012,0.017800189,0.079616642,0.000636012,0.001783245,0.724863125,0,0.071428571,0.421052632,0.560742305,1.99E-05,0.089711154,0.25,0.159327836,0,0.369578933,0.000455742,,,,,,
8949,0.009803922,0.002503513,0.348545264,0.008304529,8.52E-06,0.001723107,8.96E-05,0.558685998,0,0.007936508,0.052631579,0.198102017,0,0.494283975,0.5,0.033452622,0,0.878424436,0.020759476,,,,,,
8950,0.098039216,0.011377087,0.532772167,0.016627838,0.015040429,0.002097077,0.000185013,0.729891675,0,0.079365079,0.315789474,0.684556182,7.29E-07,0.081651482,0.25,0.167263109,0.026119867,0.795310249,0.000289618,,,,,,
8951,0.107843137,0.050817894,0.614181527,0.02168603,0.017757726,0.055691892,0.00023299,0.791456165,0,0.087301587,0.421052632,0.56832707,1.71E-06,0.072853953,0.25,0.287536953,0,0.67722704,0.000610036,,,,,,
8952,0.098039216,0.014513851,0.584151568,0.008304529,0.021960825,0.006418979,8.96E-05,0.769767606,0.112977099,0.079365079,0.421052632,0.528798976,8.88E-06,0.082500815,0.25,0.229811732,0.020211683,0.785034515,0.000826592,,,,,,
8953,0.098039216,0.018722383,0.546028516,0.008304529,0.021672671,0.002961411,8.96E-05,0.740230749,0,0.079365079,0.315789474,0.665114261,1.28E-05,0.080516317,0.25,0.188423837,0.01077967,0.780309362,0.000222335,,,,,,
